,id,name,addr,poi_counts_800m,monthly_rent,geometry,poi_entropy_800m
111,B00155MPE0,万科·金色公馆,上海市浦东新区济阳路333弄1-11号,"{ ""交通设施"": 50, ""休闲娱乐"": 5, ""公司企业"": 71, ""医疗保健"": 16, ""商务住宅"": 72, ""旅游景点"": 2, ""汽车相关"": 11, ""生活服务"": 124, ""科教文化"": 26, ""购物消费"": 102, ""运动健身"": 25, ""酒店住宿"": 5, ""金融机构"": 12, ""餐饮美食"": 85 }",2200.0,"MULTIPOLYGON (((927127.9747117091 3456312.867555488, 927025.7669766942 3456288.162946209, 926978.9070175947 3456409.9042896754, 927093.7190835417 3456443.0503421314, 927127.9747117091 3456312.867555488)))",3.2046165112010714
112,B00155LCD4,万科金色雅筑,上海市浦东新区三林路1300弄之1-63号,"{ ""交通设施"": 117, ""休闲娱乐"": 20, ""公司企业"": 55, ""医疗保健"": 60, ""商务住宅"": 76, ""旅游景点"": 5, ""汽车相关"": 29, ""生活服务"": 236, ""科教文化"": 73, ""购物消费"": 275, ""运动健身"": 29, ""酒店住宿"": 21, ""金融机构"": 19, ""餐饮美食"": 171 }",11962.5,"MULTIPOLYGON (((930650.2062482699 3454537.262309997, 930408.8206424161 3454393.1165921576, 930406.0881854368 3454391.8842934626, 930402.452760398 3454391.6122489944, 930400.6968076195 3454392.3126163883, 930398.8043722103 3454394.0069802664, 930270.967338295 3454593.9415805466, 930269.8049146975 3454596.557262018, 930269.7096125546 3454598.886688109, 930269.8013472828 3454601.3357165735, 930271.0561050725 3454603.5026690564, 930275.1800398224 3454605.907574997, 930505.821949394 3454693.68152891, 930511.4872658881 3454695.9325075466, 930514.6434410244 3454696.18317828, 930520.5134914073 3454695.7762073735, 930524.0024946777 3454694.9303919543, 930526.6567258064 3454693.3807918783, 930553.2248430606 3454672.5523133078, 930568.3234138164 3454657.6618945785, 930651.9603470984 3454550.6755051017, 930653.1636575123 3454547.0614849045, 930653.3181782522 3454543.2900019675, 930652.1087991057 3454540.0136378016, 930650.2062482699 3454537.262309997)))",3.2027469355888925
113,B00155L89C,成发苑,上海市浦东新区后长街78号,"{ ""交通设施"": 122, ""休闲娱乐"": 26, ""公司企业"": 86, ""医疗保健"": 48, ""商务住宅"": 103, ""旅游景点"": 12, ""汽车相关"": 20, ""生活服务"": 286, ""科教文化"": 84, ""购物消费"": 343, ""运动健身"": 26, ""酒店住宿"": 33, ""金融机构"": 25, ""餐饮美食"": 273 }",2062.5,"MULTIPOLYGON (((928301.5508545644 3456535.972317393, 928277.6900406454 3456591.8175868713, 928278.5038795273 3456597.743247575, 928279.8104164195 3456603.3572826586, 928284.1585628376 3456609.6612991006, 928352.1790560724 3456633.2221350833, 928355.7658747428 3456627.6015494205, 928360.5722923677 3456566.1371685113, 928359.2388999953 3456561.1885868637, 928355.9115759132 3456553.3738950235, 928314.6005655082 3456531.2140623643, 928306.8803298905 3456532.3179002763, 928301.5508545644 3456535.972317393)))",3.1540546708184554
114,B00155L4PU,洪山花苑,上海市浦东新区洪山路300弄1-22号,"{ ""交通设施"": 140, ""休闲娱乐"": 26, ""公司企业"": 70, ""医疗保健"": 84, ""商务住宅"": 124, ""旅游景点"": 10, ""汽车相关"": 28, ""生活服务"": 328, ""科教文化"": 86, ""购物消费"": 463, ""运动健身"": 24, ""酒店住宿"": 43, ""金融机构"": 31, ""餐饮美食"": 377 }",2887.5,"MULTIPOLYGON (((928638.8176539172 3457532.9211875247, 928659.5573615873 3457452.4901760444, 928677.7118498492 3457386.0586679233, 928692.2259399395 3457328.91238993, 928693.7776114126 3457319.09030153, 928692.0381529636 3457312.3454991486, 928687.80864576 3457305.4907945567, 928683.1101934029 3457300.72674437, 928639.5896572797 3457290.468589157, 928626.104391077 3457287.0943565723, 928603.8810092304 3457375.683233664, 928602.6655713092 3457381.9641075963, 928591.1048902685 3457392.5661662957, 928588.7312752528 3457399.0179429073, 928586.2175408343 3457408.9086715756, 928585.2448647197 3457418.6452057776, 928585.7321521924 3457430.224335277, 928580.8907537565 3457447.791130966, 928576.1891081997 3457473.6992097646, 928570.625545404 3457499.569031575, 928521.7698335845 3457486.0750146206, 928518.0143358517 3457505.245717685, 928510.2389918882 3457543.019981086, 928611.6133980486 3457562.5018630414, 928621.248397059 3457561.483111726, 928628.460612563 3457556.3564292355, 928632.7267537644 3457550.5439756108, 928638.8176539172 3457532.9211875247)))",3.079777837520701
115,B00154DH7D,博文园,上海市浦东新区浦东南路3905弄之1-36号,"{ ""交通设施"": 163, ""休闲娱乐"": 37, ""公司企业"": 79, ""医疗保健"": 31, ""商务住宅"": 59, ""旅游景点"": 22, ""汽车相关"": 51, ""生活服务"": 182, ""科教文化"": 70, ""购物消费"": 299, ""运动健身"": 69, ""酒店住宿"": 18, ""金融机构"": 29, ""餐饮美食"": 226 }",2475.0,"MULTIPOLYGON (((928735.9790497386 3458756.2157928115, 928708.6871167053 3458790.348737985, 928681.4992549543 3458821.9303415413, 928710.8127973538 3458869.902227687, 928727.876187495 3458860.7661964395, 928765.613879214 3458935.004682801, 928865.1813762316 3458880.9541147505, 928864.6165036822 3458866.5929495925, 928830.3372210003 3458862.742471922, 928831.7632588438 3458827.798941439, 928831.1292712351 3458779.8730177134, 928809.3667967513 3458779.5770280203, 928809.5026567066 3458745.687702172, 928798.9558206835 3458743.220728182, 928750.5221513952 3458719.518794736, 928741.9177799791 3458732.918662743, 928743.959208664 3458744.011004204, 928743.9597289982 3458746.3448392963, 928735.9790497386 3458756.2157928115)))",3.314547603687599
116,B00155L418,新昌里,上海市浦东新区昌里东路320弄之1-34号,"{ ""交通设施"": 174, ""休闲娱乐"": 27, ""公司企业"": 69, ""医疗保健"": 72, ""商务住宅"": 120, ""旅游景点"": 2, ""汽车相关"": 49, ""生活服务"": 348, ""科教文化"": 93, ""购物消费"": 393, ""运动健身"": 53, ""酒店住宿"": 28, ""金融机构"": 45, ""餐饮美食"": 249 }",6600.0,"MULTIPOLYGON (((929730.5026111618 3457966.19135532, 929603.7611899968 3457926.683216905, 929568.4213637519 3458040.251400958, 929561.8811905461 3458073.523907139, 929556.7304585199 3458100.96788707, 929555.1766104666 3458124.9036186608, 929555.6222987645 3458139.815143393, 929558.2948890324 3458161.2709262134, 929563.2933318845 3458165.7153361957, 929642.8121451179 3458189.3518492617, 929708.107702635 3458208.9136234387, 929732.6830390779 3458138.0992462942, 929684.1683508265 3458123.3924611397, 929703.3477723771 3458064.8970729285, 929710.0233826081 3458044.7442492717, 929723.9477061064 3457997.462850383, 929731.9897509986 3457969.7023959653, 929730.5026111618 3457966.19135532)))",3.2029496985945287
117,B00156NR6T,旭辉·浦江国际,上海市闵行区联航路1650号,"{ ""交通设施"": 112, ""休闲娱乐"": 22, ""公司企业"": 409, ""医疗保健"": 34, ""商务住宅"": 76, ""旅游景点"": 3, ""汽车相关"": 116, ""生活服务"": 241, ""科教文化"": 56, ""购物消费"": 454, ""运动健身"": 21, ""酒店住宿"": 33, ""金融机构"": 20, ""餐饮美食"": 299 }",17918.5875,"MULTIPOLYGON (((930207.7266346014 3447281.9744121665, 930210.1510785411 3447283.748355621, 930213.2644330781 3447285.1083044666, 930425.9592399513 3447344.0649423148, 930429.4326802315 3447343.662794524, 930431.7964914375 3447342.21153056, 930434.1693432806 3447340.5382911065, 930435.702170684 3447338.2722649435, 930501.3994419393 3447069.585170829, 930501.6122303199 3447064.3716642126, 930501.1954449976 3447060.4639314273, 930500.3319884134 3447058.0922959745, 930498.9754814473 3447056.0321085877, 930496.5739425784 3447053.7035708665, 930284.2805015729 3446970.6512486385, 930281.8063714565 3446970.0975685623, 930279.5879800646 3446970.332898553, 930276.5667922073 3446971.4218107075, 930273.5182819022 3446973.1763766934, 930272.0857225875 3446975.335469447, 930270.3937742587 3446979.150188154, 930203.1401800938 3447271.992830577, 930203.5796153946 3447275.3461315553, 930204.4612749373 3447277.274188401, 930205.5346448587 3447279.210578566, 930207.7266346014 3447281.9744121665)))",3.0297324170882804
118,B00155L3NH,上南花城,上海市浦东新区耀华路85弄之1-10号、87弄,"{ ""交通设施"": 161, ""休闲娱乐"": 37, ""公司企业"": 144, ""医疗保健"": 22, ""商务住宅"": 92, ""旅游景点"": 34, ""汽车相关"": 35, ""生活服务"": 170, ""科教文化"": 78, ""购物消费"": 298, ""运动健身"": 33, ""酒店住宿"": 21, ""金融机构"": 55, ""餐饮美食"": 204 }",31625.0,"MULTIPOLYGON (((927342.3040358082 3458275.228679104, 927448.4844557925 3458322.23689557, 927667.2530192842 3458414.4329860094, 927776.4371349094 3458463.1382385143, 927810.8104277872 3458478.7663713004, 927813.8471575007 3458479.5670702667, 927815.0917755282 3458479.621890015, 927817.3030268003 3458479.496948207, 927818.483543568 3458478.7712527188, 927820.457233238 3458477.413535291, 927821.9655959811 3458475.701806534, 927824.4080434224 3458472.253421074, 927826.389794152 3458468.339909476, 927828.4348223801 3458462.87357881, 927828.8701594988 3458456.8917167624, 927835.698836596 3458395.182298897, 927863.2946229846 3458285.157436814, 927863.3623566942 3458283.49356187, 927862.9242354254 3458282.474097017, 927862.0255646611 3458280.989842638, 927861.0039313871 3458280.1667519067, 927859.6814535386 3458279.664084745, 927857.118854447 3458278.995343864, 927756.7671402644 3458251.2365767686, 927746.6025896834 3458246.4547686237, 927736.8661620351 3458240.5804527844, 927690.542967525 3458214.53641103, 927617.0483496988 3458158.514349551, 927578.2590936675 3458126.468965267, 927577.5066531735 3458126.1024468835, 927576.4535532373 3458126.0561680207, 927575.8655286555 3458126.3636772605, 927574.5847164986 3458127.1963835075, 927562.4074898219 3458138.88469844, 927560.7526894965 3458139.478553646, 927559.2118234185 3458139.6330853757, 927557.8758673007 3458139.46309161, 927556.1886019082 3458138.499914058, 927531.9809647356 3458120.5431549866, 927531.4155729068 3458120.2961341892, 927529.8747647328 3458120.450606615, 927528.9858562377 3458121.0783497607, 927510.3031004639 3458144.1490743323, 927460.7405256733 3458207.201639333, 927397.9740643788 3458170.4365178416, 927393.6507271607 3458156.4665790447, 927392.7519879828 3458154.982241022, 927391.3518507222 3458154.0318072536, 927389.6466854546 3458153.5122121624, 927301.4046974975 3458115.8513188614, 927299.9685351264 3458115.788262448, 927298.9108840316 3458115.852797361, 927297.8352158589 3458116.3612788417, 927297.2155736866 3458117.445307527, 927296.3911493531 3458118.8537384784, 927253.6394680032 3458226.7704454665, 927253.1979370931 3458228.1958740284, 927253.1213527161 3458230.081651505, 927253.5457978414 3458231.433902472, 927254.1979376129 3458231.9069000864, 927257.0295953401 3458233.0314819445, 927342.3040358082 3458275.228679104)))",3.3556587861548732
119,B00155Q424,翡翠别墅(浦锦路),上海市闵行区浦秀北路55弄27号,"{ ""交通设施"": 33, ""休闲娱乐"": 5, ""公司企业"": 97, ""医疗保健"": 9, ""商务住宅"": 20, ""旅游景点"": 2, ""汽车相关"": 18, ""生活服务"": 55, ""科教文化"": 26, ""购物消费"": 53, ""运动健身"": 4, ""酒店住宿"": 1, ""餐饮美食"": 86 }",8250.0,"MULTIPOLYGON (((927336.8680607297 3450487.135133011, 927356.7482492941 3450430.000104517, 927489.7808487746 3450481.8309632638, 927466.9814697297 3450542.2823212002, 927591.0336699747 3450588.3902649633, 927597.6759363422 3450587.903652693, 927604.1465472698 3450582.1867741677, 927746.7837507138 3450165.7350183586, 927467.0320252886 3450060.683490986, 927303.1888195756 3449996.950218582, 927276.891729899 3450259.712193734, 927259.4569400713 3450464.8569778167, 927331.2780210659 3450492.4465774307, 927336.8680607297 3450487.135133011)))",3.0165010452794956
120,B00155KRZN,昌里花园,上海市浦东新区昌里东路71弄之1号-17号,"{ ""交通设施"": 197, ""休闲娱乐"": 42, ""公司企业"": 72, ""医疗保健"": 68, ""商务住宅"": 96, ""旅游景点"": 13, ""汽车相关"": 42, ""生活服务"": 339, ""科教文化"": 113, ""购物消费"": 478, ""运动健身"": 75, ""酒店住宿"": 37, ""金融机构"": 49, ""餐饮美食"": 332 }",13750.0,"MULTIPOLYGON (((928977.7885342842 3458444.0750283287, 928977.3330987385 3458445.8329720465, 928977.251444235 3458447.829882384, 928977.3796014648 3458449.391448589, 928977.9865698335 3458450.9740494103, 928979.3955758216 3458451.7032675603, 929096.4482211088 3458488.778565916, 929098.6549961432 3458488.7662205514, 929100.8845795679 3458488.1968230032, 929102.7581869279 3458486.9462795355, 929105.5526095581 3458484.291672739, 929107.5395551755 3458480.2675665724, 929113.0714282553 3458466.954271495, 929141.8517100527 3458379.9891769383, 929222.7743270696 3458124.9666843014, 929222.7097857181 3458121.852151225, 929222.3844495185 3458115.7254619547, 929220.4816107235 3458110.6403579316, 929216.8784464014 3458107.258006703, 929213.1069429875 3458105.6463614414, 929182.4529106431 3458095.1765502905, 929005.6467025906 3458053.0122771272, 929000.1658828265 3458053.3254091223, 928996.3498654747 3458055.156912849, 928992.6249698887 3458057.1035675392, 928989.1331556074 3458060.3941163574, 928985.0085068715 3458067.4352217005, 928979.667416167 3458078.423263331, 928932.015605923 3458197.670778399, 928898.1714937645 3458270.0761533696, 928897.00039897 3458272.9136166004, 928897.1880603185 3458275.3668467165, 928898.0687473719 3458277.29503347, 928899.655785935 3458278.365468968, 928903.8147150141 3458279.8831407763, 928914.9599190615 3458284.1546713584, 928915.9770830465 3458285.0887333686, 928916.392398448 3458286.662923081, 928916.3246066248 3458288.326946616, 928915.7280094607 3458291.189933664, 928901.5420891051 3458335.5706812236, 928901.4333986908 3458338.2330565313, 928902.4873898628 3458340.6133907265, 928905.3562333181 3458343.1851944076, 928909.8069110801 3458344.6045141043, 929000.4153251123 3458369.1731859553, 929002.0936844661 3458370.35879908, 929002.8053301923 3458371.7238521744, 929003.1386046319 3458372.9611220905, 929003.079674415 3458374.4030978023, 928977.7885342842 3458444.0750283287)))",3.2084216386407713
121,B0015364B8,华丰佳园,上海市浦东新区上南路3333弄之1-23号,"{ ""交通设施"": 153, ""休闲娱乐"": 28, ""公司企业"": 122, ""医疗保健"": 75, ""商务住宅"": 135, ""旅游景点"": 12, ""汽车相关"": 56, ""生活服务"": 392, ""科教文化"": 87, ""购物消费"": 528, ""运动健身"": 34, ""酒店住宿"": 48, ""金融机构"": 27, ""餐饮美食"": 380 }",13750.0,"MULTIPOLYGON (((928860.6962482834 3456331.409462551, 928905.7955585974 3456220.7174527887, 928864.9081695585 3456202.2405617544, 928882.5709761136 3456159.68063673, 928839.3077140846 3456142.988080209, 928778.1460285481 3456292.310289943, 928860.6962482834 3456331.409462551)))",3.11454614871188
122,B00155DT3N,德州六村(灵岩路),上海市浦东新区灵岩路56弄1-68号,"{ ""交通设施"": 135, ""休闲娱乐"": 17, ""公司企业"": 104, ""医疗保健"": 64, ""商务住宅"": 156, ""旅游景点"": 12, ""汽车相关"": 28, ""生活服务"": 332, ""科教文化"": 94, ""购物消费"": 391, ""运动健身"": 20, ""酒店住宿"": 34, ""金融机构"": 30, ""餐饮美食"": 315 }",3437.5,"MULTIPOLYGON (((927638.3843145072 3457046.9447688744, 927642.6185202304 3457053.687689567, 927765.7249459985 3457083.5544420565, 927780.6903081578 3457029.3157874546, 927787.9596516329 3457032.191923368, 927813.4675846542 3457044.2058387115, 927854.783541777 3457054.360175955, 927843.1473953436 3457099.854923439, 927909.0786442726 3457113.316599199, 927970.9178962901 3457121.2648668466, 927981.5506589452 3457119.288675487, 927990.4906355876 3457114.1263006264, 927999.4474069416 3457082.6269254372, 927939.0720076058 3457064.630256926, 927933.1479927275 3457040.476579655, 927937.4793703888 3457016.552480421, 928006.8799650065 3457036.725041577, 928044.3489790685 3456886.908293317, 927966.7062398233 3456864.1495215097, 927707.8278793641 3456799.5181015693, 927680.4060939772 3456886.435821713, 927638.3843145072 3457046.9447688744)))",3.1345074989466286
123,B00151B2F9,济阳一村,上海市浦东新区德州路420弄1-72号,"{ ""交通设施"": 58, ""休闲娱乐"": 8, ""公司企业"": 78, ""医疗保健"": 24, ""商务住宅"": 91, ""旅游景点"": 4, ""汽车相关"": 16, ""生活服务"": 161, ""科教文化"": 27, ""购物消费"": 119, ""运动健身"": 10, ""酒店住宿"": 12, ""金融机构"": 19, ""餐饮美食"": 87 }",16278.7625,"MULTIPOLYGON (((927061.4837108171 3456882.4752819254, 927071.8433501789 3456884.8187044244, 927125.3418673386 3456904.2780310493, 927151.2474948887 3456913.5266334424, 927164.5556735038 3456864.5477965223, 927171.8992492427 3456841.9778687586, 927174.0023351416 3456835.069121686, 927175.3451591576 3456830.349675105, 927181.841703363 3456800.2969467677, 927192.0308376956 3456759.6270140167, 927199.9040601986 3456728.7458675923, 927212.8162204202 3456670.6375098703, 927189.3224431064 3456663.383612376, 926980.504730002 3456606.7783913505, 926892.3039077623 3456582.1352682104, 926839.1916741066 3456711.494584676, 926833.8360691122 3456722.928520397, 926826.4802820901 3456745.831855166, 926797.4263207931 3456818.903733827, 926794.3763952272 3456827.8824435393, 926795.8441192356 3456836.6145668565, 926802.3388546954 3456842.010550159, 927019.2050871784 3456917.4050066513, 927028.1969547635 3456882.571996849, 927061.4837108171 3456882.4752819254)))",3.212411756067824
